,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace,LastGrade_aux,y_pred,PrecisionLastGrade_4,RecallLastGrade_4,F1LastGrade_4,predLastGrade_4,PrecisionLastGrade_5,RecallLastGrade_5,F1LastGrade_5,predLastGrade_5,PrecisionLastGrade_6,RecallLastGrade_6,F1LastGrade_6,predLastGrade_6,PrecisionLastGrade_7,RecallLastGrade_7,F1LastGrade_7,predLastGrade_7,PrecisionLastGrade_8,RecallLastGrade_8,F1LastGrade_8,predLastGrade_8,PrecisionLastGrade_9,RecallLastGrade_9,F1LastGrade_9,predLastGrade_9
386,17-11-0351-43,0.534,0.787,C153XPB,4,1,0,0,0,0,0,0.331039365723436,2.0419233127907988,-1.3978841399974873,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
387,17-11-0351-43,0.42,0.907,C212KSC,4,1,0,0,0,0,0,0.26036804045663503,2.353271213089269,-1.5732922431559728,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
388,08-02-0113-43,1.595,0.763,C422YRK,4,1,0,0,0,0,0,1.841274195805307,1.0991983621564607,-1.7653474333385453,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
389,16-12-0045-43,-0.412,-2.601,C714IZM,4,1,0,0,0,0,0,-0.4282293917271442,-1.938302395281668,1.9971278701623179,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
390,13-08-0475-43,1.132,-0.43,C618LSF,4,1,0,0,0,0,0,1.5315735025949342,-0.7603582756628358,-0.2104164745944309,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
391,05-06-0320-43,0.885,0.254,C416BTU,4,1,0,0,0,0,0,0.7259788421346944,0.27893206073047166,-0.40101716303124224,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
392,03-01-0043-43,1.694,0.657,C420ZJE,4,1,0,0,0,0,0,1.8049757520853873,0.9772876475373606,-1.6523198875195433,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
393,16-12-0933-43,-0.911,-0.288,C816IID,4,1,0,0,0,0,0,-1.9557492439399247,-0.44650269694575856,1.9808375694809102,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
394,05-06-0310-43,2.085,0.79,C713ZYN,4,1,0,0,0,0,0,2.5868095367035253,1.493223596126255,-2.5661493748774404,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
395,03-01-0043-43,1.859,-0.007,C917RMV,4,1,0,0,0,0,0,1.9807850785872108,-0.010412501571935349,-1.0623260940392343,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
396,22-11-0400-43,-0.209,-0.59,C120ATB,4,1,0,0,0,0,0,-0.13498630258261807,-0.4811465240561498,0.7436287059897604,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
397,16-12-0933-43,-0.162,-0.007,C916HDU,4,1,0,0,0,0,0,-0.3477841685162105,-0.010852496106320522,0.5521870855769553,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
398,05-06-0310-43,1.132,1.027,C914FID,4,1,0,0,0,0,0,1.404445273644312,1.9411906749641312,-2.069382553856242,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
399,18-01-0106-43,1.398,1.655,C525UUI,4,1,0,0,0,0,0,1.800024076758612,3.1526988962556253,-3.216776083187471,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
400,13-15-0760-43,-0.605,-0.581,C317AIG,4,1,0,0,0,0,0,-0.8859665498113167,-0.6289070861473741,1.3707142716429748,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
401,13-15-0760-43,-1.276,-0.012,C324HPE,4,1,0,0,0,0,0,-1.8685839959656863,-0.012989475101150585,1.6079665228520539,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
402,13-15-0746-43,0.488,0.79,C419GHD,4,1,0,0,0,0,0,0.5557249445091962,0.7731561883177209,-0.6391980358419738,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
403,13-15-0760-43,-0.285,-0.286,C819XXS,4,1,0,0,0,0,0,-0.41735614329954585,-0.30958248991075554,0.8157196326114694,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
404,04-12-0014-43,0.031,0.249,D382HUG,4,1,0,0,0,0,0,0.033232952276719775,0.3372392172722143,0.037179925279782616,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
405,08-06-0343-43,-0.911,-0.783,D594QVD,4,1,0,0,0,0,0,-2.7638914807017674,-0.5815527575712183,2.638387741676372,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
406,12-04-0183-43,0.305,-1.325,C311UAC,4,1,0,0,0,0,0,0.48567267508118467,-1.2568353190339265,0.8724432418038104,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
407,22-17-0564-43,0.375,-0.45,C220PAB,4,1,0,0,0,0,0,0.6228773843574629,-1.0676467575550836,0.6409767868009584,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
408,12-04-0033-43,-0.285,-1.685,C510QST,4,1,0,0,0,0,0,-0.27643211965373926,-1.3405280836980569,1.4610647764245017,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
409,03-11-0174-43,0.649,0.656,C119ULT,4,1,0,0,0,0,0,0.7514809874743923,1.1633013258397047,-1.0560889358648082,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
410,09-15-0010-43,-0.335,-1.561,D928JTC,4,1,0,0,0,0,0,-1.0138853370323828,-2.271886862129021,2.643537624894493,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
411,22-17-0565-43,-0.335,-2.601,C744ZNS,4,1,0,0,0,0,0,-0.38595659928192244,-10.492617125283747,8.133193196693599,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
412,19-10-0295-43,1.454,0.128,C132YYK,4,1,0,0,0,0,0,1.5250246603457267,0.17469533494444475,-0.8797999001772019,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
413,19-10-0295-43,1.398,1.197,C215PGH,4,1,0,0,0,0,0,1.4662891851192061,1.6336743431914091,-1.8906167011939323,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
414,19-10-0295-43,-0.991,0.046,C332KMB,4,1,0,0,0,0,0,-1.0394081419550312,0.06278113599565983,0.9785601628282686,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
415,19-08-0247-43,-0.832,0.378,D094WAE,4,1,0,0,0,0,0,-1.326828033538792,0.5460367087201925,0.8295057499044092,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
416,06-05-0139-43,-2.604,-2.072,C417RZM,4,1,0,0,0,0,0,-2.8004735116511035,-1.2030189076132833,3.111657522897688,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
417,12-17-0787-43,-0.087,-0.369,C347GSP,4,1,0,0,0,0,0,-0.11529744252544567,-0.464771293495571,0.7181779641519964,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
418,12-17-0787-43,-0.285,-3.376,C510DND,4,1,0,0,0,0,0,-0.37769851861783926,-4.252216495504195,3.629811396335268,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
419,09-01-0058-43,0.601,-0.014,C322WUN,4,0,0,0,1,0,0,0.6427902827180022,-0.01988044561677612,-0.12798594378763395,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
420,03-11-0171-43,0.948,0.305,D450DWM,4,1,0,0,0,0,0,1.0364832310214769,0.47013835464273956,-0.754071571592472,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
421,07-08-0248-43,-0.752,-1.836,C219IPH,4,1,0,0,0,0,0,-2.2340047354310024,-2.6516704603964167,3.7630633240046523,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
422,03-11-0172-43,1.908,0.763,D552TPS,4,1,0,0,0,0,0,3.1764775110253303,1.5109230333774692,-2.987671835437488,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
423,09-01-0183-43,0.715,-0.154,C638YBW,4,1,0,0,0,0,0,1.1332912206371506,-0.29517097114782315,-0.26959718041794123,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
424,11-05-0124-43,0.601,0.261,C939AWM,4,1,0,0,0,0,0,0.5849057882396567,0.3934527508737589,-0.3857621318989953,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
425,13-32-7003-43,0.601,0.122,C317KCG,4,1,0,0,0,0,0,0.8023451401440805,0.10459952129365963,-0.3283082646288048,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
426,13-32-7008-43,0.649,0.787,C950EZX,4,1,0,0,0,0,0,0.6787064080504209,1.6069016863840104,-1.325357630731552,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
427,17-06-3194-43,0.305,-0.426,C011FET,4,1,0,0,0,0,0,0.49080988906101675,-0.8997146694275651,0.6114937313096667,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
428,09-11-0345-43,2.085,0.0,C221NNY,4,1,0,0,0,0,0,3.353560972493776,0.0,-2.0214577502735285,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
429,06-10-0301-43,0.601,-0.288,E290MEM,4,1,0,0,0,0,0,0.7561162167406875,-0.5728911939739243,0.19202757818938818,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
430,09-11-0349-43,0.075,-1.098,C617HDV,4,1,0,0,0,0,0,0.13844519208042022,-2.150857836801955,1.7574968297983444,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
431,17-06-3194-43,1.007,0.787,E755XDE,4,1,0,0,0,0,0,1.620477240276865,1.6621489315481075,-2.018024521099426,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
432,09-11-0345-43,-0.087,-0.007,C821DEF,4,1,0,0,0,0,0,-0.1399327600033374,-0.012941012992772087,0.4096069065933391,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
433,15-03-0127-43,0.075,-0.43,C053VCC,4,1,0,0,0,0,0,0.13094053186565674,-0.9239102173214793,0.8783986019942369,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
434,01-16-7520-43,-0.042,-0.969,C014QJH,4,1,0,0,0,0,0,-0.03572244002260592,-1.194759471788931,1.1891414121989097,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
435,01-16-2108-43,-0.285,-0.138,C114QWZ,4,1,0,0,0,0,0,-0.31804749224907686,-0.1024691022284062,0.5976042456422156,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
436,19-07-0309-43,-0.832,-1.56,C024CZZ,4,1,0,0,0,0,0,-0.9282355483044923,-2.358624018356089,2.646678274127137,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
437,18-04-0306-43,0.375,1.197,C035DVJ,4,1,0,0,0,0,0,0.39696611186305736,1.73491914344695,-1.2223176960998314,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
438,01-11-1839-43,0.191,-0.611,C216HHT,4,1,0,0,0,0,0,0.23399110138042342,-0.7609526176036072,0.6895137606916769,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
439,14-20-0849-43,0.83,-0.43,D641TDN,4,1,0,0,0,0,0,1.5990621338229023,-0.7212874220253063,-0.28536013637353574,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
440,12-01-0016-43,0.83,-0.928,C523SYM,4,1,0,0,0,0,0,0.9713202694961327,-1.294881816075744,0.5632070172915812,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
441,14-20-5129-43,2.038,0.763,D690KTJ,4,1,0,0,0,0,0,2.0218032526779126,0.8734943474781044,-1.7278205121848433,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
442,01-16-2107-43,0.075,-0.58,D227LWZ,4,1,0,0,0,0,0,0.10857300821562713,-0.6465583632323436,0.6940076851778105,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
443,13-22-1006-43,-0.042,-0.741,C839FKJ,4,1,0,0,0,0,0,-0.05157700391893598,-1.2024595069604125,1.2056816754988682,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
444,18-04-0306-43,0.375,0.925,E459GVT,4,1,0,0,0,0,0,0.39696611186305736,1.340685219455663,-0.9381806436346517,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
445,04-03-0173-43,-0.285,0.177,C117NFM,4,1,0,0,0,0,0,-0.5467206327649877,0.3061127311309993,0.46164554371324384,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
446,05-10-0470-43,0.147,-0.288,C267PIT,4,1,0,0,0,0,0,0.12601754337753535,-0.21003635045712774,0.3672994583136022,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
447,07-19-0010-43,-0.605,-0.088,C325TZT,4,1,0,0,0,0,0,-1.2363420590932555,-0.2633332416798934,1.3501185559483764,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
448,12-06-0297-43,-0.412,0.394,C823QII,4,1,0,0,0,0,0,-0.3393565513563862,0.23938217724158184,0.36599277902289884,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
449,07-19-0388-43,-0.911,-1.685,C523ZIS,4,1,0,0,0,0,0,-0.8414995464985446,-1.8326672047852854,2.207477720817165,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
450,09-18-0527-43,1.398,0.525,C880CYR,4,1,0,0,0,0,0,1.6219002333813093,0.7646077433594064,-1.372124194556002,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
451,09-07-0282-43,-1.084,-1.176,C421BFG,4,1,0,0,0,0,0,-2.142653173317345,-1.2494858276960152,2.68913766600837,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
452,01-15-2001-43,-1.276,-4.499,C216JRC,4,1,0,0,0,0,0,-1.0926075391561942,-3.37113274163842,3.4903707474339813,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
453,12-06-0040-43,-0.209,-0.226,D557QPK,4,1,0,0,0,0,0,-0.5968124011718355,-0.19896941179361952,0.8603987674033938,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
454,12-28-1009-43,-0.087,-0.783,C237JEX,4,1,0,0,0,0,0,-0.10104861793886488,-1.395713468390078,1.379260412843553,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
455,07-19-0013-43,0.031,-0.581,D848KSB,4,1,0,0,0,0,0,0.05718215434246122,-0.7530475876870932,0.8063827328832185,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
456,09-12-0368-43,-0.162,-0.279,C321DXR,4,0,0,0,1,0,0,-0.20677094333067636,-0.6699400084814698,0.9294603296928154,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
457,22-14-0586-43,-0.042,-0.014,C120YZC,4,1,0,0,0,0,0,-0.04496662495353205,-0.018065835114738145,0.34746870637751076,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
458,13-30-1380-43,-0.545,-0.007,C654FUH,4,1,0,0,0,0,0,-1.1675571276310406,-0.008968455055494083,1.1191070280107063,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
459,22-13-0446-43,0.42,1.057,C822ELX,4,1,0,0,0,0,0,0.6357370412706821,1.5628511963835527,-1.2638220746580027,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
460,13-20-0961-43,-0.605,-2.072,C019SFT,4,1,0,0,0,0,0,-1.5730865203900757,-2.0271081910670907,2.8547636852220393,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
461,13-20-0960-43,-0.684,-0.969,C317FDL,4,1,0,0,0,0,0,-1.1497341036201412,-2.0185761378651113,2.555140672831161,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
462,13-20-0960-43,0.262,-0.969,C317LTE,4,1,0,0,0,0,0,0.4403952268252587,-2.0185761378651113,1.4528412649225,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
463,22-06-0314-43,-0.545,-1.235,C193VLZ,4,1,0,0,0,0,0,-0.8164608831790698,-0.890820895851057,1.5113016883191106,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
464,03-06-0879-43,0.488,0.134,C020SBI,4,1,0,0,0,0,0,0.5192569090439771,0.21540720101740699,-0.2119302837383935,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
465,12-28-1011-43,-1.084,-0.918,D183FHL,4,1,0,0,0,0,0,-0.8149145047247266,-0.6814426529976333,1.3593240924177317,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
466,10-12-1889-43,0.262,-1.737,C743GIW,4,1,0,0,0,0,0,0.2550165266833354,-3.046794295822124,2.322418170704754,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
467,03-06-0124-43,-0.991,0.046,C318QIA,4,1,0,0,0,0,0,-1.2762314437188194,0.07877963107542288,1.1311986865095494,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
468,03-06-0223-43,1.595,1.204,C324UVI,4,1,0,0,0,0,0,1.5530396526127013,1.9092823566541133,-2.1493928604616492,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
469,10-20-0413-43,0.715,0.128,C222MJL,4,1,0,0,0,0,0,0.8948690979047569,0.20867244455977565,-0.46745583684719855,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
470,21-01-0064-43,-0.467,0.787,C323IPG,4,1,0,0,0,0,0,-0.8490791394428637,1.1882746592371518,0.03544215930735972,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
471,09-10-0335-43,1.007,-0.43,C122FNM,4,1,0,0,0,0,0,1.8387421176935907,-0.7058044013774477,-0.46266869079942363,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
472,07-05-0134-43,-0.545,-2.481,F764IPY,4,1,0,0,0,0,0,-0.9293307592579989,-1.4845660783305406,2.017475855783884,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
